payment_id,college_id,company_id,amount,payment_date,payment_type,status
3545,49.0,,100000.0,2024-09-19,Subscription,Refunded
3546,72.0,780.0,76880.0,2025-05-18,Placement Fee,Success
3547,9.0,1.0,38960.0,2024-02-24,Placement Fee,Pending
3548,59.0,,50000.0,2023-12-19,Subscription,Success
3549,19.0,965.0,44160.0,2024-02-15,Placement Fee,Success
3550,63.0,302.0,42880.0,2025-05-08,Placement Fee,Success
3551,,551.0,29539.41,2026-05-20,Premium Listing,Success
3552,35.0,283.0,151920.0,2025-11-18,Placement Fee,Success
3553,13.0,500.0,57520.0,2025-12-01,Placement Fee,Success
3554,54.0,815.0,50080.0,2025-02-21,Placement Fee,Success
3555,48.0,11.0,63280.0,2025-03-07,Placement Fee,Success
3556,27.0,,100000.0,2026-03-08,Subscription,Success
3557,64.0,157.0,145760.0,2025-03-27,Placement Fee,Refunded
3558,58.0,838.0,70080.0,2025-04-15,Placement Fee,Success
3559,81.0,873.0,49120.0,2024-12-10,Placement Fee,Success
3560,12.0,616.0,33280.0,2026-04-05,Placement Fee,Refunded
3561,100.0,,25000.0,2023-12-22,Subscription,Success
3562,31.0,,50000.0,2026-05-26,Subscription,Success
3563,89.0,236.0,36720.0,2024-02-05,Placement Fee,Success
3564,7.0,195.0,62560.0,2026-06-30,Placement Fee,Success
3565,2.0,603.0,46000.0,2025-11-15,Placement Fee,Pending
3566,,940.0,69356.87,2025-08-02,Job-Posting Fee,Success
3567,26.0,734.0,27440.0,2026-06-30,Placement Fee,Pending
3568,97.0,624.0,56560.0,2025-10-26,Placement Fee,Success
3569,42.0,734.0,27600.0,2026-06-20,Placement Fee,Success
3570,,4.0,24742.04,2026-04-15,Job-Posting Fee,Success
3571,,755.0,58465.95,2025-07-11,Premium Listing,Success
3572,,723.0,30249.24,2025-06-12,Job-Posting Fee,Success
3573,37.0,,25000.0,2023-10-08,Subscription,Failed
3574,17.0,656.0,33840.0,2023-11-12,Placement Fee,Success
3575,70.0,,150000.0,2023-11-16,Subscription,Success
3576,89.0,,25000.0,2023-10-13,Subscription,Success
3577,35.0,928.0,37360.0,2025-05-04,Placement Fee,Success
3578,,428.0,57273.25,2024-01-03,Job-Posting Fee,Pending
3579,92.0,840.0,43840.0,2025-05-23,Placement Fee,Failed
3580,,386.0,19956.89,2024-11-28,Job-Posting Fee,Success
3581,,470.0,74919.48,2023-08-31,Premium Listing,Success
3582,,312.0,50818.69,2025-03-12,Job-Posting Fee,Success
3583,73.0,93.0,119040.0,2024-07-08,Placement Fee,Success
3584,66.0,,150000.0,2026-05-08,Subscription,Failed
3585,59.0,,50000.0,2025-08-20,Subscription,Pending
3586,16.0,,100000.0,2026-02-01,Subscription,Success
3587,95.0,210.0,69920.0,2025-04-23,Placement Fee,Success
3588,,549.0,54853.08,2026-06-08,Premium Listing,Success
3589,94.0,,25000.0,2025-11-24,Subscription,Success
3590,89.0,586.0,66080.0,2025-06-29,Placement Fee,Success
3591,7.0,,50000.0,2023-06-05,Subscription,Success
3592,92.0,874.0,77360.0,2025-10-03,Placement Fee,Success
3593,,251.0,57639.36,2025-10-15,Job-Posting Fee,Refunded
3594,,770.0,50589.62,2025-02-14,Job-Posting Fee,Success
3595,91.0,880.0,88640.0,2025-10-02,Placement Fee,Pending
3596,5.0,246.0,46080.0,2023-09-17,Placement Fee,Success
3597,88.0,243.0,29680.0,2025-03-22,Placement Fee,Success
3598,,308.0,64555.23,2024-03-02,Job-Posting Fee,Success
3599,55.0,842.0,42000.0,2024-02-24,Placement Fee,Success
3600,40.0,518.0,45200.0,2026-06-30,Placement Fee,Success
3601,,692.0,33450.93,2023-12-31,Premium Listing,Success
3602,16.0,,25000.0,2025-12-31,Subscription,Success
3603,34.0,,100000.0,2025-02-22,Subscription,Success
3604,86.0,679.0,77040.0,2024-04-05,Placement Fee,Success
3605,42.0,,50000.0,2025-09-17,Subscription,Success
3606,,756.0,40094.87,2023-10-16,Job-Posting Fee,Success
3607,12.0,640.0,46880.0,2025-01-31,Placement Fee,Success
3608,,726.0,73490.61,2024-08-16,Premium Listing,Refunded
3609,18.0,,50000.0,2023-09-05,Subscription,Success
3610,,745.0,44065.95,2023-08-31,Job-Posting Fee,Success
3611,9.0,429.0,88480.0,2025-06-20,Placement Fee,Success
3612,,888.0,24878.35,2024-01-06,Job-Posting Fee,Pending
3613,59.0,686.0,204640.0,2024-01-09,Placement Fee,Success
3614,,823.0,47627.99,2025-04-20,Job-Posting Fee,Refunded
3615,53.0,,50000.0,2026-05-07,Subscription,Pending
3616,,864.0,8692.0,2023-10-03,Premium Listing,Failed
3617,2.0,,50000.0,2025-09-08,Subscription,Success
3618,,247.0,60351.54,2023-10-07,Premium Listing,Pending
3619,68.0,,150000.0,2024-01-28,Subscription,Success
3620,59.0,671.0,43360.0,2025-10-10,Placement Fee,Success
3621,1.0,290.0,35920.0,2024-11-06,Placement Fee,Success
3622,26.0,794.0,44560.0,2026-06-20,Placement Fee,Success
3623,37.0,462.0,30720.0,2025-11-19,Placement Fee,Success
3624,,731.0,22027.87,2025-02-17,Premium Listing,Success
3625,,712.0,71927.24,2025-07-29,Job-Posting Fee,Success
3626,,279.0,56259.91,2026-04-25,Job-Posting Fee,Success
3627,,749.0,60928.07,2024-11-18,Job-Posting Fee,Success
3628,,446.0,63775.91,2024-09-20,Job-Posting Fee,Success
3629,76.0,,50000.0,2024-01-11,Subscription,Success
3630,12.0,321.0,103680.0,2025-01-16,Placement Fee,Success
3631,77.0,,100000.0,2023-06-02,Subscription,Success
3632,,431.0,58923.63,2023-06-09,Premium Listing,Success
3633,,514.0,23713.22,2025-06-29,Job-Posting Fee,Refunded
3634,,538.0,24303.51,2024-08-12,Job-Posting Fee,Failed
3635,95.0,397.0,56640.0,2025-08-02,Placement Fee,Success
3636,,745.0,16857.41,2024-01-10,Premium Listing,Success
3637,48.0,,25000.0,2024-01-09,Subscription,Success
3638,51.0,621.0,72640.0,2025-05-24,Placement Fee,Success
3639,10.0,,25000.0,2025-05-18,Subscription,Success
3640,,502.0,42107.38,2025-07-26,Premium Listing,Success
3641,,593.0,67170.89,2025-10-24,Premium Listing,Success
3642,,987.0,53187.91,2025-11-23,Job-Posting Fee,Success
3643,23.0,,100000.0,2025-05-07,Subscription,Success
3644,35.0,,25000.0,2026-05-10,Subscription,Success
3645,32.0,,150000.0,2026-01-10,Subscription,Success
3646,73.0,785.0,55360.0,2024-06-22,Placement Fee,Failed
3647,15.0,,25000.0,2025-05-22,Subscription,Success
3648,14.0,986.0,28080.0,2024-10-23,Placement Fee,Success
3649,88.0,,150000.0,2025-05-27,Subscription,Failed
3650,,154.0,50893.0,2024-10-06,Premium Listing,Success
3651,38.0,965.0,35200.0,2024-02-11,Placement Fee,Success
3652,2.0,69.0,35680.0,2024-09-23,Placement Fee,Success
3653,,286.0,53715.72,2023-09-11,Job-Posting Fee,Success
3654,44.0,,50000.0,2026-03-06,Subscription,Success
3655,,334.0,71736.3,2024-04-15,Job-Posting Fee,Success
3656,93.0,,100000.0,2024-05-13,Subscription,Success
3657,92.0,,100000.0,2025-11-27,Subscription,Success
3658,70.0,,50000.0,2023-09-13,Subscription,Success
3659,,546.0,7786.02,2026-04-06,Premium Listing,Success
3660,22.0,,150000.0,2025-01-01,Subscription,Pending
3661,27.0,592.0,25120.0,2024-06-26,Placement Fee,Success
3662,39.0,253.0,35760.0,2023-12-16,Placement Fee,Refunded
3663,,710.0,67709.32,2024-04-19,Job-Posting Fee,Success
3664,15.0,740.0,98160.0,2026-05-24,Placement Fee,Success
3665,10.0,,50000.0,2024-12-17,Subscription,Success
3666,41.0,378.0,29360.0,2024-10-30,Placement Fee,Pending
3667,58.0,40.0,67280.0,2023-12-27,Placement Fee,Success
3668,84.0,601.0,52000.0,2024-06-02,Placement Fee,Success
3669,,787.0,53369.89,2023-12-19,Premium Listing,Success
3670,98.0,214.0,29840.0,2026-04-10,Placement Fee,Success
3671,1.0,,100000.0,2024-10-30,Subscription,Success
3672,44.0,106.0,46720.0,2023-12-30,Placement Fee,Pending
3673,58.0,344.0,44240.0,2024-03-06,Placement Fee,Success
3674,16.0,,25000.0,2024-07-16,Subscription,Success
3675,,790.0,7452.19,2023-11-04,Premium Listing,Failed
3676,,803.0,20441.89,2024-03-21,Job-Posting Fee,Success
3677,94.0,808.0,32480.0,2026-02-02,Placement Fee,Success
3678,94.0,,50000.0,2026-06-13,Subscription,Success
3679,,282.0,23232.79,2026-06-19,Premium Listing,Success
3680,,29.0,69807.01,2025-08-20,Job-Posting Fee,Refunded
3681,,36.0,71838.3,2026-04-26,Job-Posting Fee,Success
3682,,935.0,12463.38,2024-08-23,Job-Posting Fee,Success
3683,33.0,981.0,48640.0,2025-06-10,Placement Fee,Success
3684,76.0,,50000.0,2025-11-10,Subscription,Success
3685,87.0,246.0,25840.0,2025-10-02,Placement Fee,Failed
3686,,427.0,34597.95,2024-09-28,Job-Posting Fee,Success
3687,6.0,987.0,58080.0,2024-02-06,Placement Fee,Success
3688,25.0,531.0,40400.0,2025-03-30,Placement Fee,Success
3689,37.0,,50000.0,2026-01-22,Subscription,Failed
3690,,4.0,19699.15,2024-05-04,Job-Posting Fee,Pending
3691,,860.0,9890.81,2025-06-19,Job-Posting Fee,Success
3692,69.0,204.0,44640.0,2026-04-23,Placement Fee,Success
3693,2.0,,150000.0,2024-11-24,Subscription,Success
3694,,691.0,19956.89,2025-01-06,Job-Posting Fee,Success
3695,15.0,469.0,30400.0,2025-12-24,Placement Fee,Failed
3696,16.0,,150000.0,2026-03-15,Subscription,Success
3697,,762.0,45279.28,2023-06-16,Premium Listing,Success
3698,,934.0,43345.6,2025-09-15,Job-Posting Fee,Success
3699,,20.0,21697.97,2026-04-10,Job-Posting Fee,Success
3700,,995.0,19247.66,2025-09-24,Premium Listing,Success
3701,,701.0,6123.54,2026-04-07,Job-Posting Fee,Success
3702,78.0,600.0,28880.0,2025-12-22,Placement Fee,Success
3703,,719.0,53344.32,2024-04-17,Job-Posting Fee,Success
3704,2.0,,25000.0,2024-06-14,Subscription,Success
3705,,678.0,43893.39,2026-03-13,Premium Listing,Success
3706,44.0,164.0,57680.0,2023-10-21,Placement Fee,Success
3707,65.0,891.0,31280.0,2025-05-04,Placement Fee,Success
3708,25.0,803.0,52880.0,2023-08-19,Placement Fee,Failed
3709,,620.0,74765.19,2023-12-12,Job-Posting Fee,Failed
3710,86.0,,25000.0,2025-06-16,Subscription,Success
3711,,171.0,31737.88,2025-07-22,Job-Posting Fee,Success
3712,,321.0,26902.19,2025-09-30,Premium Listing,Success
3713,89.0,,25000.0,2024-03-26,Subscription,Failed
3714,30.0,,50000.0,2024-07-15,Subscription,Success
3715,23.0,,25000.0,2024-12-09,Subscription,Success
3716,89.0,944.0,23600.0,2025-08-10,Placement Fee,Success
3717,,849.0,50961.19,2023-07-06,Job-Posting Fee,Success
3718,87.0,304.0,72640.0,2023-09-30,Placement Fee,Pending
3719,,775.0,40021.1,2024-07-22,Job-Posting Fee,Success
3720,,408.0,39215.72,2026-05-02,Premium Listing,Success
3721,28.0,40.0,53600.0,2025-12-12,Placement Fee,Success
3722,,386.0,47238.33,2024-06-23,Job-Posting Fee,Success
3723,12.0,,50000.0,2025-10-24,Subscription,Success
3724,50.0,615.0,22080.0,2026-03-18,Placement Fee,Success
3725,,959.0,37596.7,2025-02-25,Premium Listing,Success
3726,19.0,1.0,31680.0,2024-05-30,Placement Fee,Success
3727,,729.0,72000.99,2025-09-14,Job-Posting Fee,Success
3728,,332.0,56233.69,2023-12-03,Job-Posting Fee,Success
3729,56.0,494.0,31520.0,2026-06-03,Placement Fee,Success
3730,97.0,,50000.0,2024-05-03,Subscription,Success
3731,79.0,321.0,28880.0,2025-05-16,Placement Fee,Success
3732,37.0,462.0,30720.0,2025-11-21,Placement Fee,Success
3733,66.0,,100000.0,2025-10-18,Subscription,Success
3734,,929.0,31678.04,2024-08-20,Job-Posting Fee,Success
3735,36.0,,150000.0,2025-11-30,Subscription,Success
3736,12.0,394.0,95680.0,2024-04-13,Placement Fee,Success
3737,,576.0,53280.37,2024-09-22,Job-Posting Fee,Refunded
3738,,262.0,73428.98,2025-03-22,Job-Posting Fee,Pending
3739,,626.0,27658.96,2025-02-04,Job-Posting Fee,Success
3740,48.0,422.0,41760.0,2024-12-17,Placement Fee,Refunded
3741,45.0,,150000.0,2025-08-13,Subscription,Success
3742,11.0,,150000.0,2024-03-21,Subscription,Success
3743,,869.0,16832.3,2025-08-29,Premium Listing,Pending
3744,50.0,,50000.0,2024-07-12,Subscription,Success
3745,5.0,937.0,18320.0,2024-08-10,Placement Fee,Success
3746,8.0,,100000.0,2023-12-05,Subscription,Success
3747,29.0,34.0,53360.0,2025-01-10,Placement Fee,Pending
3748,,172.0,65216.49,2023-09-13,Premium Listing,Success
3749,,295.0,59185.8,2025-02-13,Job-Posting Fee,Success
3750,,245.0,57377.55,2023-10-01,Job-Posting Fee,Success
3751,10.0,,100000.0,2025-02-05,Subscription,Success
3752,,155.0,30374.52,2026-02-18,Premium Listing,Success
3753,98.0,,100000.0,2024-03-15,Subscription,Success
3754,12.0,394.0,95680.0,2024-05-02,Placement Fee,Success
3755,82.0,140.0,18320.0,2025-02-19,Placement Fee,Pending
3756,34.0,,100000.0,2024-04-09,Subscription,Success
3757,93.0,98.0,20720.0,2024-05-07,Placement Fee,Success
3758,58.0,851.0,34720.0,2025-04-02,Placement Fee,Success
3759,53.0,,50000.0,2024-04-29,Subscription,Success
3760,,952.0,14049.45,2026-02-04,Premium Listing,Success
3761,,775.0,41606.84,2026-06-04,Job-Posting Fee,Success
3762,94.0,259.0,33040.0,2023-10-12,Placement Fee,Success
3763,,185.0,35261.88,2024-08-19,Job-Posting Fee,Success
3764,,939.0,46082.87,2024-09-19,Job-Posting Fee,Success
3765,,350.0,20767.07,2024-10-23,Premium Listing,Success
3766,48.0,136.0,26000.0,2023-08-29,Placement Fee,Success
3767,,624.0,32795.11,2023-09-13,Premium Listing,Failed
3768,97.0,,100000.0,2024-01-20,Subscription,Success
3769,,946.0,41348.61,2024-10-14,Premium Listing,Failed
3770,69.0,854.0,52320.0,2026-06-27,Placement Fee,Success
3771,54.0,535.0,57520.0,2026-05-04,Placement Fee,Success
3772,48.0,377.0,63520.0,2024-07-09,Placement Fee,Failed
3773,84.0,733.0,63920.0,2026-03-23,Placement Fee,Success
3774,,514.0,12216.21,2024-05-20,Job-Posting Fee,Success
3775,29.0,940.0,47120.0,2024-11-03,Placement Fee,Success
3776,28.0,586.0,18240.0,2023-09-25,Placement Fee,Success
3777,23.0,,50000.0,2023-11-08,Subscription,Success
3778,,508.0,13845.69,2024-01-11,Job-Posting Fee,Success
3779,59.0,482.0,36480.0,2023-12-31,Placement Fee,Pending
3780,,72.0,7659.14,2025-02-05,Job-Posting Fee,Success
3781,,463.0,56123.12,2023-07-03,Premium Listing,Success
3782,,666.0,15317.03,2025-07-08,Job-Posting Fee,Success
3783,90.0,,25000.0,2023-10-26,Subscription,Failed
3784,51.0,,150000.0,2025-03-08,Subscription,Failed
3785,79.0,752.0,47120.0,2025-07-30,Placement Fee,Success
3786,,948.0,61642.56,2023-12-03,Premium Listing,Success
3787,,104.0,48284.05,2026-05-20,Premium Listing,Failed
3788,,241.0,23153.71,2025-05-24,Premium Listing,Success
3789,,157.0,39960.88,2026-05-28,Job-Posting Fee,Pending
3790,,693.0,26932.25,2025-12-25,Premium Listing,Success
3791,,233.0,18008.35,2026-01-20,Job-Posting Fee,Success
3792,28.0,179.0,55120.0,2025-08-02,Placement Fee,Success
3793,46.0,,100000.0,2024-11-26,Subscription,Success
3794,7.0,480.0,64240.0,2025-04-06,Placement Fee,Success
3795,,164.0,51825.86,2026-01-05,Premium Listing,Success
3796,,965.0,22841.12,2026-01-04,Premium Listing,Success
3797,,608.0,70290.11,2025-01-02,Premium Listing,Failed
3798,92.0,,150000.0,2023-10-22,Subscription,Refunded
3799,27.0,232.0,46800.0,2026-06-22,Placement Fee,Success
3800,98.0,,100000.0,2024-07-05,Subscription,Failed
3801,35.0,368.0,22720.0,2026-04-29,Placement Fee,Success
3802,55.0,452.0,64960.0,2023-09-25,Placement Fee,Success
3803,,720.0,74578.11,2023-11-12,Job-Posting Fee,Success
3804,17.0,,100000.0,2025-07-04,Subscription,Success
3805,,678.0,70568.3,2024-07-09,Job-Posting Fee,Success
3806,,986.0,74956.27,2024-09-13,Job-Posting Fee,Refunded
3807,,784.0,32434.35,2026-03-01,Job-Posting Fee,Success
3808,58.0,396.0,44240.0,2025-09-29,Placement Fee,Success
3809,34.0,996.0,56640.0,2025-02-14,Placement Fee,Success
3810,80.0,823.0,49600.0,2026-01-07,Placement Fee,Success
3811,87.0,,150000.0,2025-12-26,Subscription,Success
3812,12.0,92.0,25040.0,2025-04-04,Placement Fee,Success
3813,54.0,487.0,46160.0,2026-06-08,Placement Fee,Success
3814,27.0,,100000.0,2025-03-15,Subscription,Success
3815,,218.0,58444.23,2026-04-04,Premium Listing,Pending
3816,,737.0,9547.55,2025-01-10,Job-Posting Fee,Success
3817,78.0,758.0,81040.0,2025-08-02,Placement Fee,Success
3818,,63.0,25542.52,2023-08-03,Job-Posting Fee,Success
3819,85.0,645.0,29280.0,2025-05-24,Placement Fee,Success
3820,,377.0,66510.65,2023-06-03,Job-Posting Fee,Success
3821,,667.0,29352.34,2023-12-04,Premium Listing,Success
3822,58.0,,25000.0,2024-03-08,Subscription,Success
3823,13.0,459.0,53520.0,2025-08-16,Placement Fee,Pending
3824,51.0,307.0,63120.0,2024-10-17,Placement Fee,Success
3825,,511.0,19590.26,2023-06-25,Job-Posting Fee,Success
3826,100.0,,50000.0,2024-03-05,Subscription,Success
3827,92.0,779.0,18480.0,2024-04-08,Placement Fee,Failed
3828,15.0,,50000.0,2024-01-19,Subscription,Success
3829,46.0,,100000.0,2023-07-20,Subscription,Success
3830,,549.0,11986.91,2024-06-04,Premium Listing,Failed
3831,10.0,959.0,83840.0,2025-01-31,Placement Fee,Success
3832,,258.0,6895.11,2024-12-27,Premium Listing,Success
3833,,418.0,46645.04,2024-03-05,Job-Posting Fee,Success
3834,,25.0,61937.44,2023-09-30,Job-Posting Fee,Refunded
3835,36.0,,150000.0,2024-01-28,Subscription,Success
3836,57.0,937.0,57920.0,2024-08-29,Placement Fee,Success
3837,100.0,924.0,81360.0,2025-06-12,Placement Fee,Success
3838,94.0,,150000.0,2025-06-29,Subscription,Success
3839,55.0,394.0,36720.0,2024-12-30,Placement Fee,Success
3840,,859.0,36571.42,2024-09-05,Job-Posting Fee,Failed
3841,45.0,785.0,32240.0,2025-08-23,Placement Fee,Success
3842,87.0,,25000.0,2023-09-17,Subscription,Pending
3843,,701.0,8058.51,2024-10-18,Premium Listing,Success
3844,72.0,935.0,20240.0,2024-07-01,Placement Fee,Success
3845,,521.0,57415.17,2026-06-29,Job-Posting Fee,Failed
3846,,265.0,22609.41,2025-02-01,Job-Posting Fee,Success
3847,,121.0,49734.62,2026-04-23,Job-Posting Fee,Success
3848,80.0,95.0,26000.0,2025-11-14,Placement Fee,Success
3849,99.0,376.0,37840.0,2024-03-29,Placement Fee,Success
3850,57.0,,150000.0,2026-01-24,Subscription,Pending
3851,61.0,,150000.0,2023-09-22,Subscription,Success
3852,27.0,510.0,71840.0,2024-09-30,Placement Fee,Success
3853,16.0,976.0,68080.0,2026-01-15,Placement Fee,Pending
3854,22.0,885.0,23680.0,2025-08-17,Placement Fee,Success
3855,51.0,308.0,40320.0,2025-07-29,Placement Fee,Pending
3856,78.0,,25000.0,2026-01-02,Subscription,Success
3857,51.0,832.0,56720.0,2024-08-24,Placement Fee,Success
3858,21.0,560.0,53440.0,2025-10-23,Placement Fee,Failed
3859,85.0,,150000.0,2026-04-27,Subscription,Success
3860,54.0,388.0,41040.0,2025-02-01,Placement Fee,Success
3861,7.0,203.0,54400.0,2025-01-16,Placement Fee,Success
3862,,480.0,14105.14,2026-03-14,Premium Listing,Success
3863,94.0,,50000.0,2025-02-27,Subscription,Success
3864,26.0,,50000.0,2026-01-09,Subscription,Refunded
3865,82.0,411.0,42160.0,2025-04-06,Placement Fee,Success
3866,8.0,124.0,81360.0,2024-03-11,Placement Fee,Success
3867,,489.0,51393.36,2025-01-10,Premium Listing,Success
3868,71.0,,150000.0,2023-06-09,Subscription,Success
3869,,543.0,26176.06,2025-05-31,Job-Posting Fee,Success
3870,,636.0,32668.77,2024-10-21,Premium Listing,Success
3871,7.0,950.0,41840.0,2025-08-28,Placement Fee,Failed
3872,,574.0,43505.92,2025-06-04,Job-Posting Fee,Pending
3873,16.0,683.0,57920.0,2024-12-25,Placement Fee,Success
3874,59.0,461.0,71040.0,2025-01-21,Placement Fee,Success
3875,,269.0,36736.11,2025-05-04,Premium Listing,Success
3876,,966.0,68006.32,2024-08-27,Premium Listing,Success
3877,90.0,260.0,37440.0,2025-05-05,Placement Fee,Success
3878,64.0,,50000.0,2023-12-19,Subscription,Success
3879,,328.0,23505.93,2024-06-15,Job-Posting Fee,Success
3880,,422.0,54509.17,2024-06-26,Premium Listing,Success
3881,42.0,,150000.0,2025-11-13,Subscription,Success
3882,,845.0,24701.72,2025-10-12,Premium Listing,Success
3883,78.0,281.0,98720.0,2025-02-06,Placement Fee,Success
3884,,528.0,23082.02,2025-05-09,Job-Posting Fee,Success
3885,,687.0,48191.34,2024-02-19,Job-Posting Fee,Success
3886,47.0,,150000.0,2024-08-29,Subscription,Success
3887,78.0,927.0,61920.0,2024-08-04,Placement Fee,Success
3888,2.0,283.0,146400.0,2026-01-15,Placement Fee,Success
3889,10.0,203.0,37920.0,2025-05-20,Placement Fee,Failed
3890,,817.0,60571.23,2025-05-09,Job-Posting Fee,Success
3891,43.0,,150000.0,2026-05-17,Subscription,Success
3892,,424.0,12111.74,2024-12-17,Job-Posting Fee,Pending
3893,43.0,348.0,50480.0,2024-05-28,Placement Fee,Success
3894,28.0,901.0,35760.0,2024-10-21,Placement Fee,Pending
3895,,581.0,10309.92,2025-10-17,Job-Posting Fee,Success
3896,55.0,885.0,27520.0,2026-05-22,Placement Fee,Success
3897,65.0,,100000.0,2026-03-16,Subscription,Success
3898,50.0,748.0,37120.0,2024-11-24,Placement Fee,Success
3899,,517.0,34752.99,2026-03-02,Job-Posting Fee,Success
3900,69.0,,25000.0,2025-04-11,Subscription,Success
3901,5.0,937.0,18320.0,2024-08-01,Placement Fee,Success
3902,27.0,,50000.0,2025-04-15,Subscription,Success
3903,,203.0,8448.19,2024-02-04,Job-Posting Fee,Success
3904,78.0,758.0,81040.0,2025-08-30,Placement Fee,Success
3905,83.0,465.0,69360.0,2026-05-03,Placement Fee,Success
3906,,381.0,72287.6,2023-12-23,Premium Listing,Success
3907,37.0,,25000.0,2025-07-19,Subscription,Success
3908,,69.0,48023.44,2024-07-19,Job-Posting Fee,Success
3909,,595.0,42678.82,2024-08-28,Premium Listing,Success
3910,,889.0,5317.73,2025-03-11,Job-Posting Fee,Success
3911,35.0,,150000.0,2023-07-12,Subscription,Success
3912,33.0,,25000.0,2023-11-13,Subscription,Refunded
3913,80.0,,50000.0,2026-06-26,Subscription,Failed
3914,71.0,,150000.0,2026-05-12,Subscription,Success
3915,,939.0,45285.74,2024-07-03,Job-Posting Fee,Success
3916,27.0,,50000.0,2025-10-18,Subscription,Failed
3917,21.0,362.0,42080.0,2025-10-29,Placement Fee,Success
3918,1.0,771.0,48960.0,2025-12-28,Placement Fee,Success
